Device Serial Number: ,64
Device firmware: ,2
Device PM slope: ,0.9325
Device PM offset: ,-390
Device vibration threshold: ,10

Time Zone: UTC ,-7
Time format:,MM/DD/YYYY 12H
Mission start date: ,08/29/2018 09:23:45 AM
Mission end date: ,08/29/2018 07:23:10 PM
Mission log rate: ,20, seconds
Number of sample taken: ,1753
Maximum 40 sample PM level:,1418
Minimum 40 sample PM level:,-2
Average active PM concentration:,464
Average PM concentration:,226

Time Stamp, PM, compliance
08/29/2018 11:06:23 AM,14,1
08/29/2018 11:06:43 AM,14,1
08/29/2018 11:07:04 AM,12,1
08/29/2018 11:07:24 AM,14,0
08/29/2018 11:07:45 AM,13,1
08/29/2018 11:08:06 AM,14,1
08/29/2018 11:08:26 AM,518,0
08/29/2018 11:08:47 AM,69,1
08/29/2018 11:09:07 AM,153,1
08/29/2018 11:09:28 AM,64,1
08/29/2018 11:09:48 AM,38,1
08/29/2018 11:10:09 AM,43,1
08/29/2018 11:10:29 AM,29,0
08/29/2018 11:10:50 AM,31,1
08/29/2018 11:11:10 AM,21,1
08/29/2018 11:11:31 AM,30,1
08/29/2018 11:11:51 AM,21,0
08/29/2018 11:12:12 AM,23,1
08/29/2018 11:12:32 AM,22,1
08/29/2018 11:12:53 AM,17,0
08/29/2018 11:13:13 AM,10,1
08/29/2018 11:13:34 AM,11,1
08/29/2018 11:13:55 AM,13,0
08/29/2018 11:14:15 AM,15,1
08/29/2018 11:14:36 AM,15,1
08/29/2018 11:14:56 AM,10,0
08/29/2018 11:15:17 AM,13,0
08/29/2018 11:15:37 AM,17,1
08/29/2018 11:15:58 AM,10,1
08/29/2018 11:16:18 AM,8,1
08/29/2018 11:16:39 AM,12,1
08/29/2018 11:16:59 AM,10,1
08/29/2018 11:17:20 AM,14,1
08/29/2018 11:17:40 AM,13,1
08/29/2018 11:18:01 AM,11,0
08/29/2018 11:18:21 AM,13,0
08/29/2018 11:18:42 AM,10,1
08/29/2018 11:19:02 AM,13,1
08/29/2018 11:19:23 AM,11,1
08/29/2018 11:19:43 AM,6,1
08/29/2018 11:20:04 AM,9,1
08/29/2018 11:20:25 AM,10,1
08/29/2018 11:20:45 AM,10,1
08/29/2018 11:21:06 AM,13,1
08/29/2018 11:21:26 AM,9,0
08/29/2018 11:21:47 AM,10,0
08/29/2018 11:22:07 AM,12,1
08/29/2018 11:22:28 AM,11,1
08/29/2018 11:22:48 AM,9,1
08/29/2018 11:23:09 AM,9,1
08/29/2018 11:23:29 AM,7,1
08/29/2018 11:23:50 AM,13,1
08/29/2018 11:24:10 AM,8,1
08/29/2018 11:24:31 AM,10,1
08/29/2018 11:24:51 AM,8,0
08/29/2018 11:25:12 AM,10,1
08/29/2018 11:25:32 AM,10,1
08/29/2018 11:25:53 AM,11,1
08/29/2018 11:26:14 AM,8,1
08/29/2018 11:26:34 AM,9,1
08/29/2018 11:26:55 AM,9,1
08/29/2018 11:27:15 AM,13,1
08/29/2018 11:27:36 AM,7,1
08/29/2018 11:27:56 AM,6,0
08/29/2018 11:28:17 AM,9,1
08/29/2018 11:28:37 AM,10,1
08/29/2018 11:28:58 AM,8,1
08/29/2018 11:29:18 AM,10,1
08/29/2018 11:29:39 AM,9,0
08/29/2018 11:29:59 AM,11,1
08/29/2018 11:30:20 AM,10,1
08/29/2018 11:30:40 AM,12,1
08/29/2018 11:31:01 AM,13,1
08/29/2018 11:31:21 AM,46,1
08/29/2018 11:31:42 AM,38,0
08/29/2018 11:32:03 AM,18,1
08/29/2018 11:32:23 AM,2370,1
08/29/2018 11:32:44 AM,656,1
08/29/2018 11:33:04 AM,766,1
08/29/2018 11:33:25 AM,352,0
08/29/2018 11:33:45 AM,244,1
08/29/2018 11:34:06 AM,407,1
08/29/2018 11:34:26 AM,652,1
08/29/2018 11:34:47 AM,908,1
08/29/2018 11:35:07 AM,1022,1
08/29/2018 11:35:28 AM,669,1
08/29/2018 11:35:48 AM,568,1
08/29/2018 11:36:09 AM,475,1
08/29/2018 11:36:29 AM,590,1
08/29/2018 11:36:50 AM,501,1
08/29/2018 11:37:10 AM,441,1
08/29/2018 11:37:31 AM,443,1
08/29/2018 11:37:51 AM,391,0
08/29/2018 11:38:12 AM,403,0
08/29/2018 11:38:33 AM,377,0
08/29/2018 11:38:53 AM,496,1
08/29/2018 11:39:14 AM,423,1
08/29/2018 11:39:34 AM,594,1
08/29/2018 11:39:55 AM,357,1
08/29/2018 11:40:15 AM,307,1
08/29/2018 11:40:36 AM,282,1
08/29/2018 11:40:56 AM,309,1
08/29/2018 11:41:17 AM,600,1
08/29/2018 11:41:37 AM,281,0
08/29/2018 11:41:58 AM,892,1
08/29/2018 11:42:18 AM,425,1
08/29/2018 11:42:39 AM,386,1
08/29/2018 11:42:59 AM,431,1
08/29/2018 11:43:20 AM,319,1
08/29/2018 11:43:40 AM,292,1
08/29/2018 11:44:01 AM,306,1
08/29/2018 11:44:22 AM,315,1
08/29/2018 11:44:42 AM,458,1
08/29/2018 11:45:03 AM,318,1
08/29/2018 11:45:23 AM,316,1
08/29/2018 11:45:44 AM,305,1
08/29/2018 11:46:04 AM,362,1
08/29/2018 11:46:25 AM,316,1
08/29/2018 11:46:45 AM,848,1
08/29/2018 11:47:06 AM,1008,1
08/29/2018 11:47:26 AM,575,1
08/29/2018 11:47:47 AM,456,1
08/29/2018 11:48:07 AM,394,1
08/29/2018 11:48:28 AM,439,1
08/29/2018 11:48:48 AM,487,1
08/29/2018 11:49:09 AM,455,0
08/29/2018 11:49:29 AM,400,1
08/29/2018 11:49:50 AM,384,1
08/29/2018 11:50:10 AM,368,1
08/29/2018 11:50:31 AM,361,1
08/29/2018 11:50:52 AM,320,1
08/29/2018 11:51:12 AM,382,1
08/29/2018 11:51:33 AM,591,1
08/29/2018 11:51:53 AM,395,1
08/29/2018 11:52:14 AM,356,0
08/29/2018 11:52:34 AM,346,1
08/29/2018 11:52:55 AM,345,1
08/29/2018 11:53:15 AM,301,0
08/29/2018 11:53:36 AM,346,1
08/29/2018 11:53:56 AM,587,1
08/29/2018 11:54:17 AM,296,1
08/29/2018 11:54:37 AM,326,1
08/29/2018 11:54:58 AM,299,1
08/29/2018 11:55:18 AM,283,1
08/29/2018 11:55:39 AM,305,1
08/29/2018 11:55:59 AM,252,1
