Device Serial Number: ,85
Device firmware: ,2
Device PM slope: ,0.9265
Device PM offset: ,-331
Device vibration threshold: ,10

Time Zone: UTC ,-7
Time format:,MM/DD/YYYY 12H
Mission start date: ,08/29/2018 09:21:33 AM
Mission end date: ,08/29/2018 07:23:44 PM
Mission log rate: ,20, seconds
Number of sample taken: ,1751
Maximum 40 sample PM level:,1877
Minimum 40 sample PM level:,2
Average active PM concentration:,1003
Average PM concentration:,469

Time Stamp, PM, compliance
08/29/2018 12:16:00 PM,126,1
08/29/2018 12:16:21 PM,130,0
08/29/2018 12:16:41 PM,107,0
08/29/2018 12:17:02 PM,120,1
08/29/2018 12:17:23 PM,96,0
08/29/2018 12:17:43 PM,102,0
08/29/2018 12:18:04 PM,87,0
08/29/2018 12:18:25 PM,87,0
08/29/2018 12:18:45 PM,78,0
08/29/2018 12:19:06 PM,75,1
08/29/2018 12:19:26 PM,70,0
08/29/2018 12:19:47 PM,80,0
08/29/2018 12:20:08 PM,69,0
08/29/2018 12:20:28 PM,62,0
08/29/2018 12:20:49 PM,63,1
08/29/2018 12:21:10 PM,53,1
08/29/2018 12:21:30 PM,57,0
08/29/2018 12:21:51 PM,56,0
08/29/2018 12:22:12 PM,55,0
08/29/2018 12:22:32 PM,56,0
08/29/2018 12:22:53 PM,50,0
08/29/2018 12:23:14 PM,50,0
08/29/2018 12:23:34 PM,45,0
08/29/2018 12:23:55 PM,48,0
08/29/2018 12:24:16 PM,49,0
08/29/2018 12:24:36 PM,44,0
08/29/2018 12:24:57 PM,50,0
08/29/2018 12:25:17 PM,42,0
08/29/2018 12:25:38 PM,40,0
08/29/2018 12:25:59 PM,41,0
08/29/2018 12:26:19 PM,42,0
08/29/2018 12:26:40 PM,41,0
08/29/2018 12:27:01 PM,47,0
08/29/2018 12:27:21 PM,36,0
08/29/2018 12:27:42 PM,35,0
08/29/2018 12:28:03 PM,42,0
08/29/2018 12:28:23 PM,37,1
08/29/2018 12:28:44 PM,33,1
08/29/2018 12:29:05 PM,33,0
08/29/2018 12:29:25 PM,34,0
08/29/2018 12:29:46 PM,34,0
08/29/2018 12:30:07 PM,36,0
08/29/2018 12:30:27 PM,33,0
08/29/2018 12:30:48 PM,33,1
08/29/2018 12:31:08 PM,31,0
08/29/2018 12:31:29 PM,30,0
08/29/2018 12:31:50 PM,34,0
08/29/2018 12:32:10 PM,30,0
08/29/2018 12:32:31 PM,30,0
08/29/2018 12:32:52 PM,29,0
08/29/2018 12:33:12 PM,28,0
08/29/2018 12:33:33 PM,29,0
08/29/2018 12:33:54 PM,27,0
08/29/2018 12:34:14 PM,28,0
08/29/2018 12:34:35 PM,26,0
08/29/2018 12:34:56 PM,28,1
08/29/2018 12:35:16 PM,25,1
08/29/2018 12:35:37 PM,26,0
08/29/2018 12:35:57 PM,27,0
08/29/2018 12:36:18 PM,25,0
08/29/2018 12:36:39 PM,25,0
08/29/2018 12:36:59 PM,25,0
08/29/2018 12:37:20 PM,29,0
08/29/2018 12:37:41 PM,25,1
08/29/2018 12:38:01 PM,25,0
08/29/2018 12:38:22 PM,25,0
08/29/2018 12:38:43 PM,25,0
08/29/2018 12:39:03 PM,24,0
08/29/2018 12:39:24 PM,25,0
08/29/2018 12:39:45 PM,24,0
08/29/2018 12:40:05 PM,25,0
08/29/2018 12:40:26 PM,24,0
08/29/2018 12:40:47 PM,23,0
08/29/2018 12:41:07 PM,24,0
08/29/2018 12:41:28 PM,24,0
08/29/2018 12:41:48 PM,24,1
08/29/2018 12:42:09 PM,24,0
08/29/2018 12:42:30 PM,24,0
08/29/2018 12:42:50 PM,22,0
08/29/2018 12:43:11 PM,22,1
08/29/2018 12:43:32 PM,23,0
08/29/2018 12:43:52 PM,24,0
08/29/2018 12:44:13 PM,23,0
08/29/2018 12:44:34 PM,23,0
08/29/2018 12:44:54 PM,22,1
08/29/2018 12:45:15 PM,24,0
08/29/2018 12:45:36 PM,23,1
08/29/2018 12:45:56 PM,22,0
08/29/2018 12:46:17 PM,23,0
08/29/2018 12:46:38 PM,22,1
08/29/2018 12:46:58 PM,23,1
08/29/2018 12:47:19 PM,21,0
08/29/2018 12:47:39 PM,21,1
08/29/2018 12:48:00 PM,20,1
08/29/2018 12:48:21 PM,160,1
08/29/2018 12:48:41 PM,63,1
08/29/2018 12:49:02 PM,132,1
08/29/2018 12:49:23 PM,38,0
08/29/2018 12:49:43 PM,51,1
08/29/2018 12:50:04 PM,30,1
08/29/2018 12:50:25 PM,31,0
08/29/2018 12:50:45 PM,25,0
08/29/2018 12:51:06 PM,23,0
08/29/2018 12:51:27 PM,22,1
08/29/2018 12:51:47 PM,23,1
08/29/2018 12:52:08 PM,23,1
08/29/2018 12:52:28 PM,25,1
08/29/2018 12:52:49 PM,22,1
08/29/2018 12:53:10 PM,28,1
08/29/2018 12:53:30 PM,23,1
08/29/2018 12:53:51 PM,25,1
08/29/2018 12:54:12 PM,23,1
08/29/2018 12:54:32 PM,21,1
08/29/2018 12:54:53 PM,22,0
08/29/2018 12:55:14 PM,21,1
08/29/2018 12:55:34 PM,21,0
08/29/2018 12:55:55 PM,22,0
08/29/2018 12:56:16 PM,21,0
08/29/2018 12:56:36 PM,21,0
08/29/2018 12:56:57 PM,20,0
08/29/2018 12:57:18 PM,19,1
08/29/2018 12:57:38 PM,19,1
08/29/2018 12:57:59 PM,18,0
08/29/2018 12:58:19 PM,22,1
08/29/2018 12:58:40 PM,18,1
08/29/2018 12:59:01 PM,21,1
08/29/2018 12:59:21 PM,21,0
08/29/2018 12:59:42 PM,19,0
08/29/2018 01:00:03 PM,19,0
08/29/2018 01:00:23 PM,20,0
08/29/2018 01:00:44 PM,20,1
08/29/2018 01:01:05 PM,20,1
08/29/2018 01:01:25 PM,21,0
08/29/2018 01:01:46 PM,19,1
08/29/2018 01:02:07 PM,19,0
08/29/2018 01:02:27 PM,21,0
08/29/2018 01:02:48 PM,20,0
08/29/2018 01:03:09 PM,20,0
