Device Serial Number: ,61
Device firmware: ,2
Device PM slope: ,0.9516
Device PM offset: ,-169
Device vibration threshold: ,10

Time Zone: UTC ,-7
Time format:,MM/DD/YYYY 12H
Mission start date: ,08/29/2018 09:25:55 AM
Mission end date: ,08/29/2018 07:33:12 PM
Mission log rate: ,20, seconds
Number of sample taken: ,1777
Maximum 40 sample PM level:,1919
Minimum 40 sample PM level:,10
Average active PM concentration:,600
Average PM concentration:,455

Time Stamp, PM, compliance
08/29/2018 12:09:42 PM,1134,0
08/29/2018 12:10:02 PM,1024,1
08/29/2018 12:10:23 PM,1327,0
08/29/2018 12:10:43 PM,1454,0
08/29/2018 12:11:04 PM,1250,0
08/29/2018 12:11:24 PM,937,0
08/29/2018 12:11:45 PM,971,0
08/29/2018 12:12:05 PM,492,0
08/29/2018 12:12:26 PM,365,0
08/29/2018 12:12:46 PM,336,1
08/29/2018 12:13:07 PM,264,0
08/29/2018 12:13:27 PM,285,0
08/29/2018 12:13:48 PM,236,0
08/29/2018 12:14:08 PM,214,0
08/29/2018 12:14:29 PM,210,0
08/29/2018 12:14:49 PM,196,0
08/29/2018 12:15:10 PM,176,0
08/29/2018 12:15:30 PM,172,0
08/29/2018 12:15:51 PM,169,0
08/29/2018 12:16:11 PM,162,0
08/29/2018 12:16:32 PM,156,0
08/29/2018 12:16:53 PM,152,0
08/29/2018 12:17:13 PM,139,0
08/29/2018 12:17:34 PM,138,0
08/29/2018 12:17:54 PM,134,0
08/29/2018 12:18:15 PM,133,0
08/29/2018 12:18:35 PM,124,1
08/29/2018 12:18:56 PM,121,0
08/29/2018 12:19:16 PM,121,0
08/29/2018 12:19:37 PM,137,0
08/29/2018 12:19:57 PM,118,0
08/29/2018 12:20:18 PM,118,0
08/29/2018 12:20:38 PM,112,1
08/29/2018 12:20:59 PM,117,1
08/29/2018 12:21:19 PM,106,0
08/29/2018 12:21:40 PM,108,0
08/29/2018 12:22:00 PM,108,0
08/29/2018 12:22:21 PM,108,0
08/29/2018 12:22:41 PM,106,0
08/29/2018 12:23:02 PM,101,0
08/29/2018 12:23:22 PM,100,0
08/29/2018 12:23:43 PM,98,0
08/29/2018 12:24:03 PM,98,0
08/29/2018 12:24:24 PM,101,1
08/29/2018 12:24:44 PM,98,1
08/29/2018 12:25:05 PM,94,1
08/29/2018 12:25:25 PM,93,0
08/29/2018 12:25:46 PM,97,0
08/29/2018 12:26:06 PM,91,0
08/29/2018 12:26:27 PM,91,0
